,mes,razon_social,plazo,tasa_pasiva_efectiva,ULTIMA_CALIFICACIÓN
224536,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,a. MENOS DE 30 DIAS,3.0,
224537,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,b. 30 - 60 DIAS,5.38461538461539,
224538,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,d. 91 - 120 DIAS,5.53582046314947,
224539,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,e. 121 - 180 DIAS,7.47493543004281,
224540,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,f. 181 - 360 DIAS,7.20717115372607,
224541,2025-09,COOPERATIVA DE AHORRO Y CREDITO QUILANGA LTDA,g. MAS DE 360 DIAS,8.53659392147528,
224542,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,a. MENOS DE 30 DIAS,3.0,
224543,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,b. 30 - 60 DIAS,9.55982143947629,
224544,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,c. 61 - 90 DIAS,9.239597750464736,
224545,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,d. 91 - 120 DIAS,10.35702256578444,
224546,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,e. 121 - 180 DIAS,10.0,
224547,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,f. 181 - 360 DIAS,10.79160673447789,
224548,2025-09,COOPERATIVA DE AHORRO Y CREDITO REY DAVID LTDA,g. MAS DE 360 DIAS,10.803984033345374,
224549,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,a. MENOS DE 30 DIAS,1.01,
224550,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,c. 61 - 90 DIAS,8.24,
224551,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,d. 91 - 120 DIAS,9.916900472147232,
224552,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,e. 121 - 180 DIAS,8.925091941729674,
224553,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,f. 181 - 360 DIAS,10.57922959605125,
224554,2025-09,COOPERATIVA DE AHORRO Y CREDITO RHUMY WARA,g. MAS DE 360 DIAS,11.272711515813139,
224555,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,a. MENOS DE 30 DIAS,3.04,
224556,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,b. 30 - 60 DIAS,5.4,
224557,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,c. 61 - 90 DIAS,5.660355506274429,
224558,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,d. 91 - 120 DIAS,5.892909684570125,
224559,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,e. 121 - 180 DIAS,6.260360731738982,
224560,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,f. 181 - 360 DIAS,6.7828970043456875,
224561,2025-09,COOPERATIVA DE AHORRO Y CREDITO RIOBAMBA LTDA,g. MAS DE 360 DIAS,7.331315101686381,
224562,2025-09,COOPERATIVA DE AHORRO Y CREDITO RUMIÑAHUI LIMITADA,d. 91 - 120 DIAS,9.67937355484688,
224563,2025-09,COOPERATIVA DE AHORRO Y CREDITO RUMIÑAHUI LIMITADA,f. 181 - 360 DIAS,9.64736842105263,
224564,2025-09,COOPERATIVA DE AHORRO Y CREDITO RUMIÑAHUI LIMITADA,g. MAS DE 360 DIAS,10.3090211132438,
224565,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,a. MENOS DE 30 DIAS,1.0,
224566,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,b. 30 - 60 DIAS,4.605,
224567,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,c. 61 - 90 DIAS,5.702217721839406,
224568,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,d. 91 - 120 DIAS,5.892547738324405,
224569,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,e. 121 - 180 DIAS,5.13,
224570,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,f. 181 - 360 DIAS,6.696889179263006,
224571,2025-09,COOPERATIVA DE AHORRO Y CREDITO RURAL SIERRA NORTE,g. MAS DE 360 DIAS,9.699025560347472,
224572,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,a. MENOS DE 30 DIAS,1.0,
224573,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,b. 30 - 60 DIAS,6.87248900729211,
224574,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,c. 61 - 90 DIAS,9.14586132418145,
224575,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,d. 91 - 120 DIAS,9.01503725009967,
224576,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,f. 181 - 360 DIAS,5.86602676907391,
224577,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALATE LTDA,g. MAS DE 360 DIAS,2.922491687282575,
224578,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,a. MENOS DE 30 DIAS,1.0,
224579,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,b. 30 - 60 DIAS,5.06498030388295,
224580,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,c. 61 - 90 DIAS,6.1398466674697545,
224581,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,d. 91 - 120 DIAS,7.18837703363482,
224582,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,e. 121 - 180 DIAS,7.151870758579,
224583,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,f. 181 - 360 DIAS,8.186361283749264,
224584,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINAS LIMITADA,g. MAS DE 360 DIAS,9.9963061854964,
224585,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,a. MENOS DE 30 DIAS,0.5,
224586,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,b. 30 - 60 DIAS,4.33,
224587,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,c. 61 - 90 DIAS,5.308,
224588,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,d. 91 - 120 DIAS,6.1004159733777055,
224589,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,e. 121 - 180 DIAS,7.9,
224590,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALINERITA LTDA,g. MAS DE 360 DIAS,7.61667688803224,
224591,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALITRE LTDA,a. MENOS DE 30 DIAS,1.0,
224592,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALITRE LTDA,c. 61 - 90 DIAS,4.58,
224593,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALITRE LTDA,d. 91 - 120 DIAS,5.08,
224594,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALITRE LTDA,f. 181 - 360 DIAS,6.5,
224595,2025-09,COOPERATIVA DE AHORRO Y CREDITO SALITRE LTDA,g. MAS DE 360 DIAS,8.25,
224596,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO DE TOACASO,a. MENOS DE 30 DIAS,1.0,
224597,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO DE TOACASO,f. 181 - 360 DIAS,12.0559624577869,
224598,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO DE TOACASO,g. MAS DE 360 DIAS,10.49,
224599,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,a. MENOS DE 30 DIAS,1.2,
224600,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,b. 30 - 60 DIAS,10.3794393879366,
224601,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,c. 61 - 90 DIAS,10.3806155595548,
224602,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,d. 91 - 120 DIAS,10.34,
224603,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,e. 121 - 180 DIAS,10.25,
224604,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,f. 181 - 360 DIAS,10.0,
224605,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LIMITADA,g. MAS DE 360 DIAS,10.0,
224606,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,a. MENOS DE 30 DIAS,1.4408962679509,BBB+
224607,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,b. 30 - 60 DIAS,5.618587114863497,BBB+
224608,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,c. 61 - 90 DIAS,6.1516722546271465,BBB+
224609,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,d. 91 - 120 DIAS,6.268483629692589,BBB+
224610,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,e. 121 - 180 DIAS,7.15421398348753,BBB+
224611,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,f. 181 - 360 DIAS,8.072618490695644,BBB+
224612,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA - IMBABURA,g. MAS DE 360 DIAS,9.31773034177367,BBB+
224613,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,a. MENOS DE 30 DIAS,2.05,
224614,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,b. 30 - 60 DIAS,4.05457199894167,
224615,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,c. 61 - 90 DIAS,5.099780701754386,
224616,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,d. 91 - 120 DIAS,6.654156371351784,
224617,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,e. 121 - 180 DIAS,7.13316871064537,
224618,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,f. 181 - 360 DIAS,7.64716059215624,
224619,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ANTONIO LTDA LOS RÍOS,g. MAS DE 360 DIAS,9.556186627665928,
224620,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN CRISTOBAL LTDA,a. MENOS DE 30 DIAS,0.25,
224621,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN CRISTOBAL LTDA,c. 61 - 90 DIAS,5.76,
224622,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN CRISTOBAL LTDA,d. 91 - 120 DIAS,6.23753062373466,
224623,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN CRISTOBAL LTDA,e. 121 - 180 DIAS,6.22396825396825,
224624,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN CRISTOBAL LTDA,f. 181 - 360 DIAS,7.13547031814101,
224625,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,a. MENOS DE 30 DIAS,0.573568573241233,
224626,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,c. 61 - 90 DIAS,7.25,
224627,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,d. 91 - 120 DIAS,8.1582871219666,
224628,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,e. 121 - 180 DIAS,9.42,
224629,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,f. 181 - 360 DIAS,10.940150440126466,
224630,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FERNANDO LTDA,g. MAS DE 360 DIAS,12.4970038586196,
224631,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,a. MENOS DE 30 DIAS,1.882120104526,BBB
224632,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,b. 30 - 60 DIAS,4.95859908655631,BBB
224633,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,c. 61 - 90 DIAS,5.78290278462933,BBB
224634,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,d. 91 - 120 DIAS,5.91469146768881,BBB
224635,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,e. 121 - 180 DIAS,6.0381721639847,BBB
224636,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,f. 181 - 360 DIAS,7.78311033114085,BBB
224637,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO DE ASIS LTDA,g. MAS DE 360 DIAS,8.77179659555878,BBB
224638,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,a. MENOS DE 30 DIAS,0.5,AA+
224639,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,b. 30 - 60 DIAS,4.782547478499366,AA+
224640,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,c. 61 - 90 DIAS,5.541521853459633,AA+
224641,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,d. 91 - 120 DIAS,5.754477495384494,AA+
224642,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,e. 121 - 180 DIAS,6.010191333392389,AA+
224643,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,f. 181 - 360 DIAS,6.52296057205316,AA+
224644,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN FRANCISCO LTDA,g. MAS DE 360 DIAS,8.411209983950272,AA+
224645,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,a. MENOS DE 30 DIAS,1.0,
224646,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,b. 30 - 60 DIAS,5.839422337607637,
224647,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,c. 61 - 90 DIAS,7.245734086344447,
224648,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,d. 91 - 120 DIAS,7.759522960697876,
224649,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,e. 121 - 180 DIAS,7.899321319630137,
224650,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,f. 181 - 360 DIAS,9.270604395198808,
224651,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN GABRIEL LTDA,g. MAS DE 360 DIAS,10.69624365160816,
224652,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ISIDRO LTDA,a. MENOS DE 30 DIAS,1.19481370737539,
224653,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ISIDRO LTDA,c. 61 - 90 DIAS,4.19,
224654,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ISIDRO LTDA,f. 181 - 360 DIAS,6.65666666666667,
224655,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN ISIDRO LTDA,g. MAS DE 360 DIAS,8.204699092258245,
224656,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,a. MENOS DE 30 DIAS,2.01271655958362,
224657,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,c. 61 - 90 DIAS,5.13,
224658,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,d. 91 - 120 DIAS,6.0009438919487,
224659,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,e. 121 - 180 DIAS,7.63,
224660,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,f. 181 - 360 DIAS,7.774551551163141,
224661,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JORGE LTDA,g. MAS DE 360 DIAS,8.441444423338579,
224662,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,a. MENOS DE 30 DIAS,1.13730271293315,AA
224663,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,b. 30 - 60 DIAS,4.972887531987722,AA
224664,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,c. 61 - 90 DIAS,4.873289462002488,AA
224665,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,d. 91 - 120 DIAS,5.797136564107962,AA
224666,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,e. 121 - 180 DIAS,5.945705115370263,AA
224667,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,f. 181 - 360 DIAS,6.66919608498619,AA
224668,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE LIMITADA,g. MAS DE 360 DIAS,7.883136370899828,AA
224669,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE SJ,a. MENOS DE 30 DIAS,1.25,
224670,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE SJ,e. 121 - 180 DIAS,3.71,
224671,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE SJ,f. 181 - 360 DIAS,6.78933706302584,
224672,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JOSE SJ,g. MAS DE 360 DIAS,9.03163179916318,
224673,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,a. MENOS DE 30 DIAS,0.98,
224674,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,b. 30 - 60 DIAS,6.295653882442779,
224675,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,c. 61 - 90 DIAS,6.397283125235235,
224676,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,d. 91 - 120 DIAS,7.590845766493627,
224677,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,e. 121 - 180 DIAS,7.236517666426024,
224678,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,f. 181 - 360 DIAS,8.749187099862763,
224679,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN JUAN DE COTOGCHOA,g. MAS DE 360 DIAS,9.597180673069458,
224680,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,a. MENOS DE 30 DIAS,3.0,
224681,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,c. 61 - 90 DIAS,4.08,
224682,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,d. 91 - 120 DIAS,5.97,
224683,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,e. 121 - 180 DIAS,5.97,
224684,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,f. 181 - 360 DIAS,7.94860202940273,
224685,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARCOS,g. MAS DE 360 DIAS,8.34171740284301,
224686,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,a. MENOS DE 30 DIAS,1.45,
224687,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,b. 30 - 60 DIAS,6.2125,
224688,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,c. 61 - 90 DIAS,6.782782630388245,
224689,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,d. 91 - 120 DIAS,6.895086120348133,
224690,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,e. 121 - 180 DIAS,7.67939690978568,
224691,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,f. 181 - 360 DIAS,8.433016868052965,
224692,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MARTIN DE TISALEO LTDA,g. MAS DE 360 DIAS,11.503959928530008,
224693,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,a. MENOS DE 30 DIAS,0.72784232532346,
224694,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,b. 30 - 60 DIAS,5.381117885014002,
224695,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,c. 61 - 90 DIAS,5.34866501289888,
224696,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,d. 91 - 120 DIAS,5.728716290425457,
224697,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,e. 121 - 180 DIAS,6.303030816543238,
224698,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,f. 181 - 360 DIAS,6.7871128023959315,
224699,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE LOS BANCOS LTDA,g. MAS DE 360 DIAS,9.406405816435592,
224700,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,a. MENOS DE 30 DIAS,0.978010614845448,
224701,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,b. 30 - 60 DIAS,8.54,
224702,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,c. 61 - 90 DIAS,8.960446663141417,
224703,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,d. 91 - 120 DIAS,9.371339503981345,
224704,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,e. 121 - 180 DIAS,9.529026692624264,
224705,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,f. 181 - 360 DIAS,10.194057384261766,
224706,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE PALLATANGA,g. MAS DE 360 DIAS,9.624934047314404,
224707,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS,a. MENOS DE 30 DIAS,3.0,
224708,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS,c. 61 - 90 DIAS,8.84,
224709,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS,d. 91 - 120 DIAS,7.79,
224710,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS,f. 181 - 360 DIAS,8.0075,
224711,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL DE SIGCHOS,g. MAS DE 360 DIAS,9.76314608555287,
224712,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,a. MENOS DE 30 DIAS,2.0,
224713,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,b. 30 - 60 DIAS,7.20003175948257,
224714,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,c. 61 - 90 DIAS,7.04863298811176,
224715,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,d. 91 - 120 DIAS,7.35064780118052,
224716,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,e. 121 - 180 DIAS,7.253397234437065,
224717,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,f. 181 - 360 DIAS,8.45780645846975,
224718,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,g. MAS DE 360 DIAS,10.020465812043657,
224719,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,a. MENOS DE 30 DIAS,0.75,
224720,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,b. 30 - 60 DIAS,7.612333049081295,
224721,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,c. 61 - 90 DIAS,7.21113580358465,
224722,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,d. 91 - 120 DIAS,9.71431434435471,
224723,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,e. 121 - 180 DIAS,7.015000000000001,
224724,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,f. 181 - 360 DIAS,8.050423734951444,
224725,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN PEDRO LTDA,g. MAS DE 360 DIAS,8.30942948375465,
224726,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN VALENTIN,a. MENOS DE 30 DIAS,4.86,
224727,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN VALENTIN,b. 30 - 60 DIAS,5.12,
224728,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN VALENTIN,d. 91 - 120 DIAS,7.02,
224729,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN VALENTIN,f. 181 - 360 DIAS,8.3,
224730,2025-09,COOPERATIVA DE AHORRO Y CREDITO SAN VALENTIN,g. MAS DE 360 DIAS,9.87538852010933,
224731,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,a. MENOS DE 30 DIAS,2.10100477453152,BBB-
224732,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,b. 30 - 60 DIAS,3.04,BBB-
224733,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,c. 61 - 90 DIAS,4.07,BBB-
224734,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,d. 91 - 120 DIAS,4.735070925469464,BBB-
224735,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,e. 121 - 180 DIAS,4.5600000000000005,BBB-
224736,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,f. 181 - 360 DIAS,7.803153935185185,BBB-
224737,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANA LTDA,g. MAS DE 360 DIAS,9.161306294703321,BBB-
224738,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANITA LTDA,a. MENOS DE 30 DIAS,0.67651712976473,
224739,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANITA LTDA,b. 30 - 60 DIAS,4.63109120290796,
224740,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANITA LTDA,c. 61 - 90 DIAS,4.789974857574481,
224741,2025-09,COOPERATIVA DE AHORRO Y CREDITO SANTA ANITA LTDA,d. 91 - 120 DIAS,5.474529960961724,
